City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Tarakan,ID,3.3,117.6333,83.7,79,75,6.91,broken clouds
347,Atar,MR,20.5169,-13.0499,76.51,13,100,7.58,overcast clouds
348,Vallenar,CL,-28.5708,-70.7581,66.27,66,0,4.03,clear sky
349,Biak,ID,-0.9131,122.8766,85.82,60,99,7.18,overcast clouds
350,Yerbogachen,RU,61.2767,108.0108,-11.67,99,96,3.83,overcast clouds
351,Fort Nelson,CA,58.8053,-122.7002,-2.61,78,100,8.05,light snow
352,Constitucion,CL,-35.3333,-72.4167,57.18,79,0,14.07,clear sky
353,Manaure,CO,11.7751,-72.4445,75.52,82,6,9.86,clear sky
354,Scottsboro,US,34.6723,-86.0341,42.57,69,40,0.0,scattered clouds
355,Ukiah,US,39.1502,-123.2078,55.29,65,0,10.36,clear sky
356,Hami,CN,42.8,93.45,24.62,37,88,4.38,overcast clouds
357,Omboue,GA,-1.5746,9.2618,77.77,87,100,3.15,overcast clouds
358,Yulara,AU,-25.2406,130.9889,82.24,69,100,13.8,overcast clouds
359,Belyy Yar,RU,53.6039,91.3903,-20.31,76,75,0.0,mist
360,Dukat,RU,62.55,155.55,-7.67,95,81,6.46,broken clouds
361,Aracati,BR,-4.5617,-37.7697,80.02,76,51,13.0,broken clouds
362,San Jose,US,37.3394,-121.895,54.39,76,20,5.75,few clouds
363,Plavsk,RU,53.7094,37.2919,25.68,95,97,10.71,light snow
364,Luyang,CN,27.6239,110.0989,36.34,99,100,2.44,overcast clouds
365,General Pico,AR,-35.6566,-63.7568,67.78,36,8,12.77,clear sky
366,Kodiak,US,57.79,-152.4072,24.31,74,0,11.5,clear sky
367,Nanortalik,GL,60.1432,-45.2371,21.04,75,100,24.65,overcast clouds
368,Bocanda,CI,7.0626,-4.4995,68.22,25,75,2.48,broken clouds
369,Dondo,MZ,-19.6094,34.7431,74.71,95,2,3.36,clear sky
370,Sitka,US,57.0531,-135.33,33.69,80,20,0.0,few clouds
371,Mahuta,TZ,-10.8667,39.45,66.87,98,34,0.51,scattered clouds
372,Praia Da Vitoria,PT,38.7333,-27.0667,59.25,82,75,21.59,broken clouds
373,Broome,US,42.2506,-75.833,11.53,80,29,1.01,scattered clouds
374,Ghanzi,BW,-21.5667,21.7833,66.42,91,97,12.06,overcast clouds
375,Grand Haven,US,43.0631,-86.2284,25.45,77,100,3.42,overcast clouds
376,Saint-Louis,SN,16.3333,-15.0,79.11,14,100,11.36,overcast clouds
377,Mamakan,RU,57.8161,114.0028,-19.14,98,100,0.65,overcast clouds
378,Luderitz,NA,-26.6481,15.1594,63.32,93,65,6.08,broken clouds
379,Aklavik,CA,68.2191,-135.0107,4.03,89,100,7.16,overcast clouds
380,Srednekolymsk,RU,67.45,153.6833,-28.03,100,98,0.78,overcast clouds
381,Mao,ES,39.8885,4.2658,46.96,87,0,8.05,clear sky
382,San Ignacio,BZ,17.1561,-89.0714,62.74,88,0,4.61,clear sky
383,Tsabong,BW,-26.0217,22.401,70.05,81,99,13.06,moderate rain
384,Souillac,MU,-20.5167,57.5167,81.36,94,75,9.22,broken clouds
385,Yar-Sale,RU,66.8333,70.8333,-3.69,96,92,8.16,overcast clouds
386,Zhangye,CN,38.9342,100.4517,23.52,27,75,2.46,broken clouds
387,Ostrovnoy,RU,68.0531,39.5131,6.42,96,86,8.93,overcast clouds
388,Varhaug,NO,58.6147,5.6457,36.9,69,98,14.18,overcast clouds
389,Mardin,TR,37.3131,40.7436,33.91,87,75,5.75,broken clouds
390,Kawalu,ID,-7.3817,108.2082,84.97,66,94,1.14,overcast clouds
391,Comodoro Rivadavia,AR,-45.8667,-67.5,60.66,21,0,12.66,clear sky
392,San Cristobal,VE,7.7669,-72.225,66.38,91,74,2.64,broken clouds
393,Marawi,PH,7.9986,124.2928,74.64,67,100,5.14,overcast clouds
394,Kahului,US,20.8947,-156.47,80.62,62,20,16.11,few clouds
395,Berbera,SO,10.4396,45.0143,71.06,69,84,3.67,broken clouds
396,Kalispell,US,48.1958,-114.3129,30.38,86,100,3.44,overcast clouds
397,Senneterre,CA,48.3835,-77.2328,-7.38,100,97,1.92,overcast clouds
398,Villazon,BO,-22.0866,-65.5942,48.22,87,99,9.66,moderate rain
399,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,23.59,93,100,2.24,shower snow
400,Dinkelsbuhl,DE,49.0694,10.3199,35.38,83,100,8.57,overcast clouds
401,Forestville,US,38.8451,-76.875,29.34,61,100,3.44,overcast clouds
402,Mount Isa,AU,-20.7333,139.5,87.57,62,40,8.05,scattered clouds
403,Paka,MY,4.6374,103.4368,82.33,78,40,3.44,scattered clouds
404,Maningrida,AU,-12.0667,134.2667,79.11,89,100,17.98,light rain
405,Hasaki,JP,35.7333,140.8333,46.8,37,45,10.94,scattered clouds
406,Beloha,MG,-25.1667,45.05,71.35,78,14,12.53,few clouds
407,Grado,ES,43.388,-6.0743,47.08,100,100,3.44,mist
408,Sirsi,IN,14.6167,74.85,72.19,50,0,4.72,clear sky
409,Los Llanos De Aridane,ES,28.6585,-17.9182,58.75,67,40,6.91,scattered clouds
410,Carnot,CF,4.9409,15.8665,63.09,26,86,4.16,overcast clouds
411,Henties Bay,NA,-22.116,14.2845,66.85,81,79,7.58,broken clouds
412,Roma,US,43.2128,-75.4557,12.06,77,20,0.0,few clouds
413,Camacha,PT,33.0833,-16.3333,61.56,82,20,19.57,few clouds
414,Tilichiki,RU,60.4667,166.1,16.34,89,100,11.12,light snow
415,Kidal,ML,18.4411,1.4078,65.97,16,62,12.88,broken clouds
416,Paris,FR,48.8534,2.3488,45.14,84,100,5.99,overcast clouds
417,Pierre,US,44.3683,-100.351,43.29,51,0,1.01,clear sky
418,Puro,PH,12.4841,123.3827,82.44,72,3,11.61,clear sky
419,Port Hawkesbury,CA,45.6169,-61.3485,24.39,76,100,5.99,overcast clouds
420,Bosaso,SO,11.2842,49.1816,71.53,79,95,2.84,overcast clouds
421,Sarangani,PH,5.4033,125.4636,82.29,73,100,12.82,overcast clouds
422,Fare,PF,-16.7,-151.0167,81.07,70,10,10.6,clear sky
423,Paita,PE,-5.0892,-81.1144,71.78,80,100,9.51,overcast clouds
424,Tongliao,CN,43.6125,122.2653,11.08,85,97,5.3,overcast clouds
425,Tagusao,PH,9.1924,117.8141,84.27,69,31,4.61,scattered clouds
426,Dwarka,IN,22.2394,68.9678,71.04,81,0,7.87,clear sky
427,San Patricio,US,28.017,-97.5169,64.38,77,100,10.83,overcast clouds
428,Bacungan,PH,9.9106,118.7022,85.55,65,31,2.42,scattered clouds
429,Koslan,RU,63.4564,48.8989,-1.43,99,98,3.67,overcast clouds
430,Janauba,BR,-15.8025,-43.3089,70.0,88,100,2.8,overcast clouds
431,Yumen,CN,40.2833,97.2,16.84,35,100,9.48,overcast clouds
432,Ostersund,SE,63.1792,14.6357,18.05,100,40,5.75,scattered clouds
433,Adre,TD,13.4667,22.2,56.26,17,0,15.05,clear sky
434,Kutum,SD,14.2,24.6667,49.69,20,2,9.91,clear sky
435,Nivala,FI,63.9167,24.9667,14.68,94,100,6.89,overcast clouds
436,Gamba,GA,-2.65,10.0,77.72,85,100,1.83,overcast clouds
437,Tadine,NC,-21.55,167.8833,80.76,84,93,14.29,moderate rain
438,Habiganj,BD,24.3833,91.4167,57.25,53,0,2.68,clear sky
439,Moranbah,AU,-22.0016,148.0466,93.31,36,78,8.05,broken clouds
440,Gisborne,NZ,-38.6533,178.0042,69.94,70,13,11.16,few clouds
441,Datong,CN,40.0936,113.2914,14.86,38,13,15.68,few clouds
442,Ayan,RU,56.45,138.1667,4.1,63,100,17.36,overcast clouds
443,Antofagasta,CL,-23.65,-70.4,65.48,82,58,4.12,broken clouds
444,Okhotsk,RU,59.3833,143.3,14.14,76,67,16.73,broken clouds
445,Znamensk,RU,48.5842,45.7338,30.99,94,100,13.09,snow
446,Tuatapere,NZ,-46.1333,167.6833,71.82,66,93,7.81,overcast clouds
447,Makakilo City,US,21.3469,-158.0858,77.32,58,0,8.05,clear sky
448,Sungai Padi,TH,6.0851,101.8766,87.71,55,40,4.16,scattered clouds
449,Dawei,MM,14.0833,98.2,78.91,48,6,1.34,clear sky
450,Corinto,GR,37.9407,22.9573,44.89,83,0,4.76,clear sky
451,Murchison,NZ,-41.8,172.3333,86.95,23,68,0.2,broken clouds
452,Kungurtug,RU,50.5994,97.5228,-10.84,88,21,1.28,few clouds
453,Buchanan,LR,5.8808,-10.0467,78.26,88,2,1.9,clear sky
454,Svetlogorsk,BY,52.6333,29.7333,28.53,96,100,10.54,light snow
455,Semirom,IR,31.4167,51.5667,19.99,75,14,4.36,few clouds
456,Tehachapi,US,35.1322,-118.449,48.63,43,1,3.0,clear sky
457,Cap Malheureux,MU,-19.9842,57.6142,81.46,78,80,5.01,broken clouds
458,Nyurba,RU,63.2842,118.3319,-17.14,99,75,4.09,broken clouds
459,Bati,ET,11.1833,40.0167,57.65,50,30,3.06,scattered clouds
460,Norman Wells,CA,65.282,-126.8329,-18.36,69,75,4.61,light snow
461,Eltham,NZ,-39.4292,174.3,71.44,46,78,6.02,broken clouds
462,Kosa,RU,59.9445,54.9977,-4.0,100,93,2.15,overcast clouds
463,Goundam,ML,16.4145,-3.6708,69.49,16,13,9.28,few clouds
464,Haines Junction,CA,60.7522,-137.5108,3.15,60,41,5.75,scattered clouds
465,Oxbow,CA,49.2333,-102.1676,17.55,88,97,7.81,overcast clouds
466,Alyangula,AU,-13.8483,136.4192,87.19,66,99,18.68,overcast clouds
467,Ilulissat,GL,69.2167,-51.1,-6.52,66,37,14.38,scattered clouds
468,Puri,IN,19.8,85.85,70.32,62,5,5.32,clear sky
469,Labuhan,ID,-6.8844,112.2051,83.23,75,90,8.32,overcast clouds
470,Sinnamary,GF,5.3833,-52.95,76.17,87,72,11.12,broken clouds
471,Saint-Philippe,RE,-21.3585,55.7679,76.59,86,72,11.41,light rain
472,Harper,LR,4.375,-7.7169,77.9,86,59,2.04,broken clouds
473,Lompoc,US,34.6391,-120.4579,57.11,84,20,4.61,mist
474,Nalut,LY,30.3333,10.85,41.58,53,0,4.45,clear sky
475,Saint-Denis,FR,48.9167,2.3333,45.14,83,100,5.99,overcast clouds
476,Anito,PH,12.4497,125.2886,83.62,67,43,5.86,scattered clouds
477,Hearst,CA,49.6835,-83.6665,-16.35,100,50,0.65,scattered clouds
478,Tumpat,MY,6.1978,102.171,87.93,74,40,4.61,scattered clouds
479,Maniitsoq,GL,65.4167,-52.9,8.02,65,100,18.32,overcast clouds
480,Ajdabiya,LY,30.7554,20.2263,55.65,57,71,14.99,broken clouds
481,Caxito,AO,-8.5785,13.6643,73.31,97,100,1.48,overcast clouds
482,Wanning,CN,18.8003,110.3967,69.78,85,100,10.31,overcast clouds
483,Nishihara,JP,26.1842,127.7558,60.08,63,75,13.8,broken clouds
484,Kamenka,RU,51.3223,42.7678,30.74,96,100,18.99,overcast clouds
485,Sainte-Thecle,CA,46.8168,-72.4991,10.38,96,99,2.64,overcast clouds
486,Necochea,AR,-38.5473,-58.7368,60.13,60,100,9.66,overcast clouds
487,Luanda,AO,-8.8368,13.2343,76.28,88,100,6.44,overcast clouds
488,Beyla,GN,8.6833,-8.6333,68.94,20,3,1.59,clear sky
489,Jadu,LY,31.953,12.0261,42.13,49,0,7.07,clear sky
490,Namatanai,PG,-3.6667,152.4333,84.9,70,95,4.88,light rain
491,Nuevo Progreso,MX,23.1667,-97.95,64.6,90,1,6.91,clear sky
492,Beboto,TD,8.2668,16.939,63.9,22,97,4.88,overcast clouds
493,Bodden Town,KY,19.2833,-81.25,70.93,65,26,4.0,scattered clouds
494,Shingu,JP,33.7333,135.9833,49.19,32,2,2.46,clear sky
495,Pak Phanang,TH,8.3511,100.202,88.03,66,75,7.78,broken clouds
496,Derzhavinsk,KZ,51.1,66.3167,18.01,94,94,15.14,overcast clouds
497,Kaitangata,NZ,-46.2817,169.8464,64.58,73,68,5.23,broken clouds
498,Marietta,US,33.9526,-84.5499,44.28,67,20,0.0,few clouds
499,Singaraja,ID,-8.112,115.0882,86.97,72,100,5.91,overcast clouds
500,Pimentel,PE,-6.8367,-79.9342,70.0,82,100,11.23,overcast clouds
501,Udachnyy,RU,66.4167,112.4,-29.87,100,87,2.77,overcast clouds
502,Novocheremshansk,RU,54.3571,50.1666,21.99,96,100,4.99,overcast clouds
503,Colquiri,BO,-17.4167,-67.1333,39.88,90,100,7.58,overcast clouds
504,Puerto Cabezas,NI,14.0351,-83.3888,72.88,78,30,14.54,scattered clouds
505,Dudinka,RU,69.4058,86.1778,-12.87,97,100,8.32,overcast clouds
506,Vestmanna,FO,62.1564,-7.1664,31.12,51,75,31.07,light snow
507,Baherden,TM,38.4362,57.4316,40.24,54,0,4.5,clear sky
508,Hervey Bay,AU,-25.2986,152.8535,90.03,68,25,10.4,scattered clouds
509,Vilcun,CL,-38.65,-72.2333,47.14,91,3,1.97,clear sky
510,Colares,PT,38.7992,-9.4469,56.89,40,0,5.01,clear sky
511,Thinadhoo,MV,0.5333,72.9333,82.02,74,15,12.68,few clouds
512,Yuksekova,TR,37.5736,44.2872,9.23,99,98,2.95,overcast clouds
513,Hurghada,EG,27.2574,33.8129,54.77,48,39,18.1,scattered clouds
514,Pokosnoye,RU,55.5258,101.0536,1.85,92,100,2.3,overcast clouds
515,Jalu,LY,29.0331,21.5482,52.52,69,70,12.21,broken clouds
516,San Vicente,AR,-26.6167,-54.1333,66.22,80,23,1.9,few clouds
517,Donnacona,CA,46.6804,-71.7239,10.4,97,100,4.43,overcast clouds
518,Sobolevo,RU,54.4299,31.8996,28.38,98,100,4.65,light snow
519,Vangaindrano,MG,-23.35,47.6,71.44,82,1,1.12,clear sky
520,Revelstoke,CA,50.9832,-118.2023,32.02,93,100,17.27,snow
521,Toora-Khem,RU,52.4675,96.11,-17.95,99,93,1.95,overcast clouds
522,Clarence Town,AU,-32.5833,151.7833,84.81,52,88,6.4,overcast clouds
523,Sabang,ID,5.8933,95.3214,81.37,76,81,10.22,broken clouds
524,San Andres,CO,12.5847,-81.7006,78.82,75,9,19.1,clear sky
525,Porto De Moz,BR,-1.7483,-52.2383,72.59,98,100,3.18,moderate rain
526,Rabo De Peixe,PT,37.8,-25.5833,57.27,95,20,13.8,few clouds
527,Nhlangano,SZ,-27.1167,31.2,61.59,98,99,2.44,overcast clouds
528,Tautira,PF,-17.7333,-149.15,84.0,75,96,12.8,light rain
529,Meadow Lake,US,34.8014,-106.5436,40.41,42,97,1.72,overcast clouds
530,Miri,MY,4.4148,114.0089,84.34,74,40,4.61,light rain
531,Zholymbet,KZ,51.7433,71.7122,11.39,92,92,14.12,overcast clouds
532,Laranjeiras Do Sul,BR,-25.4078,-52.4161,63.23,98,38,4.45,light rain
533,Paipa,CO,5.7801,-73.1171,53.04,93,83,2.93,broken clouds
534,Xining,CN,36.6167,101.7667,13.8,58,94,1.03,overcast clouds
535,Dunedin,NZ,-45.8742,170.5036,68.02,71,18,12.68,few clouds
536,Siilinjarvi,FI,63.0833,27.6667,21.22,86,100,10.36,light snow
537,Anzegem,BE,50.8314,3.4548,46.02,85,100,8.01,overcast clouds
538,Loikaw,MM,19.6742,97.2094,69.03,29,13,1.21,few clouds
539,Iranshahr,IR,27.2025,60.6848,52.14,66,0,0.0,clear sky
540,Northam,GB,51.0333,-4.2167,46.26,78,65,26.13,broken clouds
541,Olinda,BR,-8.0089,-34.8553,82.13,74,40,8.05,scattered clouds
542,North Bend,US,43.4065,-124.2243,50.94,96,100,13.8,overcast clouds
543,Burnie,AU,-41.0667,145.9167,73.94,72,61,6.29,broken clouds
544,Russell,US,32.3502,-85.1999,51.08,80,0,3.44,clear sky
545,Kissidougou,GN,9.1848,-10.0999,69.19,20,1,1.79,clear sky
546,Cermik,TR,38.1361,39.4493,28.89,98,100,4.0,light snow
547,Warrnambool,AU,-38.3833,142.4833,83.8,63,8,6.85,clear sky
548,Esfarayen,IR,37.0765,57.5101,20.86,54,0,4.76,clear sky
549,Noumea,NC,-22.2763,166.4572,84.18,75,90,8.19,overcast clouds
550,High Rock,BS,26.6208,-78.2833,51.82,52,91,7.0,overcast clouds
551,Puerto Ayacucho,VE,5.6639,-67.6236,79.09,42,18,8.95,few clouds
552,Grand Gaube,MU,-20.0064,57.6608,81.37,78,75,5.01,broken clouds
553,Dakar,SN,14.6937,-17.4441,70.68,80,100,21.3,overcast clouds
554,Mezhdurechensk,RU,53.6942,88.0603,1.06,92,25,2.89,scattered clouds
555,Mackay,AU,-21.15,149.2,91.69,71,33,10.8,scattered clouds
556,Mayya,RU,61.7333,130.2811,-29.88,96,100,4.25,overcast clouds
557,Trincomalee,LK,8.5711,81.2335,80.85,70,78,12.01,broken clouds
558,Kadoma,JP,34.7333,135.5833,46.4,55,75,9.22,broken clouds
559,Itoman,JP,26.1247,127.6694,60.82,61,75,20.71,broken clouds
560,Akita,JP,39.7167,140.1167,29.34,74,40,13.8,light snow
561,Port Lincoln,AU,-34.7333,135.8667,74.01,66,19,6.87,few clouds
562,Khani,GE,41.9563,42.9566,31.57,80,100,8.25,overcast clouds
563,Oyama,JP,36.3,139.8,48.6,22,1,9.44,clear sky
564,Lima,PE,-12.0432,-77.0282,69.91,83,0,6.91,clear sky
565,Bambous Virieux,MU,-20.3428,57.7575,81.21,94,75,9.22,light rain
566,Pedasi,PA,7.5333,-80.0333,73.06,73,13,22.26,few clouds
567,Uyuni,BO,-20.4597,-66.825,53.4,60,10,6.64,clear sky
568,Bom Jesus,BR,-9.0744,-44.3586,70.56,93,29,1.21,scattered clouds
569,Wanaka,NZ,-44.7,169.15,77.97,42,98,2.44,overcast clouds
570,Santa Fe,AR,-31.6333,-60.7,76.98,58,0,1.95,clear sky
571,Kumano,JP,34.3442,132.5894,49.12,39,31,12.77,scattered clouds
572,Tahe,CN,52.3333,124.7333,5.72,65,91,7.7,overcast clouds
573,Ho Chi Minh City,VN,10.75,106.6667,86.02,51,20,9.22,few clouds
574,Santa Maria,BR,-29.6842,-53.8069,70.9,83,0,3.44,clear sky
575,Manado,ID,1.487,124.8455,88.57,62,40,8.05,scattered clouds
576,Qasigiannguit,GL,68.8193,-51.1922,-8.64,71,34,11.39,scattered clouds
577,Raga,SS,8.4596,25.678,61.83,22,30,4.25,scattered clouds
578,Nieuw Amsterdam,SR,5.8833,-55.0833,78.03,89,90,8.79,overcast clouds
579,Kindu,CD,-2.95,25.95,70.12,95,100,4.21,overcast clouds
580,Bintulu,MY,3.1667,113.0333,84.61,79,20,5.75,few clouds
581,Pshekhskaya,RU,44.696,39.7967,34.32,76,100,6.82,light snow
582,Zuwarah,LY,32.9312,12.082,49.86,49,0,13.42,clear sky
583,Brive-La-Gaillarde,FR,45.25,1.5,34.18,98,32,1.88,scattered clouds
584,Grand-Santi,GF,4.25,-54.3833,70.41,99,52,2.8,broken clouds
585,Sibolga,ID,1.7427,98.7792,79.75,80,99,1.25,overcast clouds
586,Banff,CA,51.1762,-115.5698,38.43,93,100,5.75,overcast clouds
587,Kabanjahe,ID,3.1001,98.4908,70.56,72,81,2.53,broken clouds
588,Magnitka,RU,55.3475,59.6961,12.58,96,100,2.35,overcast clouds
589,Rodrigues Alves,BR,-7.738,-72.6509,70.93,98,96,2.24,overcast clouds
590,Margate,GB,51.3813,1.3862,45.75,70,50,8.99,scattered clouds
591,Prince Rupert,CA,54.3161,-130.3201,37.09,100,100,8.05,light snow
592,Funehiki,JP,37.4333,140.5833,36.0,54,67,11.5,broken clouds
593,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,77.11,62,3,5.57,clear sky
594,Pisco,PE,-13.7,-76.2167,69.85,83,99,6.91,overcast clouds
595,Ulaanbaatar,MN,47.9077,106.8832,-12.87,77,42,2.24,smoke
596,Touros,BR,-5.1989,-35.4608,77.9,81,3,9.6,clear sky
597,Campo Verde,BR,-20.4167,-54.0667,76.21,94,96,7.67,overcast clouds
598,Makushino,RU,55.2103,67.2442,2.57,96,100,6.8,overcast clouds
599,Shar,KZ,49.5886,81.0453,5.81,89,84,9.37,broken clouds
600,Paamiut,GL,61.994,-49.6678,24.62,96,100,9.78,snow
601,Sangin,AF,32.0728,64.8359,46.09,53,1,1.43,clear sky
602,Tingo Maria,PE,-9.2895,-76.0088,68.94,98,100,0.98,overcast clouds
603,Flagstaff,US,35.1981,-111.6513,42.78,67,0,1.99,clear sky
604,Knyaze-Volkonskoye,RU,48.4642,135.4567,-6.72,89,23,4.7,few clouds
605,Ust-Maya,RU,60.4167,134.5333,-19.34,93,99,1.7,overcast clouds
606,Panaba,MX,21.2833,-88.2667,60.57,72,0,7.16,clear sky
607,Sur,OM,22.5667,59.5289,69.8,65,0,0.74,clear sky
608,Bilma,NE,18.6853,12.9164,51.33,22,0,13.91,clear sky
609,Chiredzi,ZW,-21.05,31.6667,66.02,95,29,4.92,scattered clouds
610,Cape Canaveral,US,28.4058,-80.6048,46.99,78,0,4.61,clear sky
611,Watertown,US,42.3709,-71.1828,14.86,74,0,1.01,clear sky
612,Pilar,BR,-9.5972,-35.9567,76.93,90,56,3.69,broken clouds
613,Chingirlau,KZ,51.095,54.0814,25.16,94,89,11.14,light snow
614,Kurumkan,RU,54.3,110.3,-10.26,96,98,1.25,overcast clouds
615,Talara,PE,-4.5772,-81.2719,71.42,83,100,9.01,overcast clouds
616,Missoula,US,47.0166,-113.8009,23.52,76,100,0.85,overcast clouds
617,Vila Velha,BR,-20.3297,-40.2925,78.94,89,20,9.22,few clouds
618,Bereda,ES,43.2686,-7.5406,41.41,89,93,5.88,overcast clouds
619,Ambalavao,MG,-21.8333,46.9333,57.56,94,36,3.13,scattered clouds
620,Zeya,RU,53.75,127.2667,7.14,56,22,2.42,few clouds
621,Kharan,PK,28.5833,65.4167,56.01,41,0,6.15,clear sky
622,Ballina,AU,-28.8667,153.5667,87.98,77,32,10.45,scattered clouds
623,Kalakamati,BW,-20.5929,27.3121,64.62,81,77,11.01,broken clouds
624,Dongsheng,CN,39.8161,109.9776,10.67,38,0,16.6,clear sky
625,Alamogordo,US,32.8995,-105.9603,49.01,62,100,3.0,light intensity drizzle
626,Rantepao,ID,-2.9701,119.8978,83.59,46,71,2.48,broken clouds
627,Casas Grandes,MX,30.3667,-107.95,49.53,35,1,8.97,clear sky
628,Medea,DZ,36.2642,2.7539,43.54,32,0,4.38,clear sky
629,Tazmalt,DZ,36.3868,4.3989,46.72,41,0,3.96,clear sky
630,Nola,IT,40.922,14.5329,53.92,99,94,1.5,overcast clouds
631,Polunochnoye,RU,60.8697,60.4153,-8.07,100,99,2.95,overcast clouds
632,Batemans Bay,AU,-35.7167,150.1833,87.98,68,77,8.39,light rain
633,Puerto Escondido,MX,15.85,-97.0667,79.63,73,20,0.0,few clouds
634,Umm Kaddadah,SD,13.6017,26.6876,54.77,20,0,14.99,clear sky
635,Jacqueville,CI,5.2052,-4.4146,78.71,84,100,6.87,overcast clouds
636,Manbij,SY,36.5281,37.9549,38.17,89,100,10.71,overcast clouds
637,Babstovo,RU,48.1167,132.4833,-2.18,87,17,3.38,few clouds
638,Pasighat,IN,28.0667,95.3333,62.46,42,5,1.88,clear sky
639,Mizque,BO,-17.941,-65.3402,61.03,89,94,4.12,overcast clouds
640,Mandera,KE,3.9366,41.867,71.76,50,98,6.82,overcast clouds
641,Porto Novo,BJ,6.4965,2.6036,73.22,50,82,4.09,broken clouds
642,Coquimbo,CL,-29.9533,-71.3436,62.33,88,0,2.3,clear sky
643,Cortez,US,37.3489,-108.5859,38.7,53,0,9.22,clear sky
644,Serra,BR,-20.1286,-40.3078,78.46,89,20,9.22,few clouds
645,Novaya Igirma,RU,57.1334,103.9112,-2.63,98,96,1.03,overcast clouds
646,Mae Sai,TH,20.4335,99.8762,72.45,41,3,0.92,clear sky
647,Umm Lajj,SA,25.0213,37.2685,62.42,59,100,7.14,overcast clouds
648,Quthing,LS,-30.4,27.7003,64.26,80,100,2.01,overcast clouds
649,Estelle,US,29.8458,-90.1067,55.45,70,0,1.01,clear sky
650,Rybachiy,RU,48.7073,44.7449,35.46,91,100,15.57,overcast clouds
651,Zhezkazgan,KZ,47.8043,67.7144,19.38,86,100,4.47,overcast clouds
652,Kharp,RU,66.8014,65.8081,-7.98,100,100,1.77,overcast clouds
653,Itarema,BR,-2.9248,-39.9167,78.3,84,99,10.6,overcast clouds
654,Honiara,SB,-9.4333,159.95,85.33,71,78,4.65,broken clouds
655,Hereford,GB,52.0568,-2.7148,46.81,75,100,23.42,overcast clouds
656,Asau,RO,46.4333,26.4,34.72,73,54,13.65,broken clouds
657,Skibbereen,IE,51.55,-9.2667,44.4,73,86,16.96,overcast clouds
658,Penzance,GB,50.1186,-5.5371,48.76,77,75,27.51,broken clouds
659,Eldorado,BR,-23.7869,-54.2836,72.28,86,0,4.97,clear sky
660,West Wendover,US,40.7391,-114.0733,31.28,38,7,2.48,clear sky
661,Mehamn,NO,71.0357,27.8492,25.05,73,67,5.1,light snow
662,Tres Arroyos,AR,-38.3739,-60.2798,54.07,66,61,4.03,broken clouds
663,Bay Roberts,CA,47.5999,-53.2648,36.34,84,79,5.01,broken clouds
664,Rio Gallegos,AR,-51.6226,-69.2181,50.05,50,75,18.41,broken clouds
665,Podporozhye,RU,60.9112,34.1706,19.29,95,100,7.47,light snow
666,Nago,JP,26.5881,127.9761,60.96,54,83,15.46,broken clouds
667,Bridlington,GB,54.0831,-0.1919,44.89,66,23,37.96,few clouds
668,Synya,RU,65.3718,58.0387,9.3,91,100,7.63,overcast clouds
669,Mandalgovi,MN,45.7625,106.2708,4.35,59,5,7.47,clear sky
670,Songjianghe,CN,42.1859,127.479,18.73,53,4,3.71,clear sky
671,Port Macquarie,AU,-31.4333,152.9167,83.89,69,30,9.17,scattered clouds
672,Coria,ES,39.9879,-6.5377,37.45,57,2,1.7,clear sky
673,Robore,BO,-18.3333,-59.75,73.15,85,12,4.43,few clouds
674,Aljezur,PT,37.3191,-8.8033,53.04,55,25,5.01,scattered clouds
675,Mmathubudukwane,BW,-24.6,26.4333,68.86,86,98,4.79,overcast clouds
676,Lasa,IT,46.6166,10.7002,44.06,39,50,4.41,scattered clouds
677,Kaka,TM,37.3482,59.6143,38.28,64,0,5.88,clear sky
678,Kuytun,RU,54.3419,101.5036,-2.96,95,100,2.77,overcast clouds
679,Chabahar,IR,25.2919,60.643,71.08,68,0,13.91,clear sky
680,Pachora,IN,20.6667,75.35,68.72,28,2,2.89,clear sky
681,Campo Sesenta,MX,27.45,-110.1,61.39,38,100,7.74,overcast clouds
682,Bemidji,US,47.4736,-94.8803,17.15,73,100,10.36,overcast clouds
683,Porto Seguro,BR,-16.4497,-39.0647,77.52,94,20,5.75,few clouds
684,Fukue,JP,32.6881,128.8419,48.56,46,20,9.22,few clouds
685,Kyzyl-Suu,KG,42.3414,78.0056,17.31,61,57,8.81,broken clouds
686,Rexburg,US,43.826,-111.7897,6.78,70,0,3.44,clear sky
687,Petropavlovka,RU,50.6114,105.3196,-4.56,91,79,2.66,broken clouds
688,Sept-Iles,CA,50.2001,-66.3821,5.52,61,75,5.75,broken clouds
689,Kurchum,KZ,48.5722,83.6542,-1.07,86,93,2.06,overcast clouds
690,Saint-Francois,FR,46.4154,3.9054,40.44,87,100,6.91,overcast clouds
691,Mayuge,UG,0.4597,33.4803,67.98,84,83,2.62,light rain
692,Marshalltown,US,42.0494,-92.908,17.64,85,0,4.61,clear sky
693,Rohnert Park,US,38.3396,-122.7011,54.25,80,20,1.01,few clouds
694,Hastings,GB,50.8552,0.5729,45.37,72,84,24.18,broken clouds
695,Carballo,ES,43.213,-8.691,40.87,93,7,4.07,clear sky
696,Bairiki,KI,1.3292,172.9752,82.4,83,75,14.97,light intensity drizzle
